_id,title,description,category,audience,department,section,priority,isPinned,expiryDate,createdAt,updatedAt,__v
69e2fde48a75c10c62fe8156,MJR Student Documentary Screening May 29,Screening of student-made documentaries from MJR department on May 29 2026 at 4 PM in Media Studio. Topics: Social issues of Bangladesh. Q and A session with filmmakers follows screening.,event,all,MJR,,low,FALSE,2026-05-30T00:00:00.000Z,2026-05-19T00:00:00.000Z,2026-05-19T00:00:00.000Z,0
69e2fde48a75c10c62fe8157,Parking Area Restriction for Sports Week Opening,Due to Sports Week opening ceremony main parking area reserved for guests on June 8 2026 from 7 AM to 2 PM. Alternative parking available at South Campus lot. Cooperation requested.,general,all,,,medium,FALSE,2026-06-09T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8158,SE Make-up Class System Testing and Acceptance Testing,Make-up class on System Testing and Acceptance Testing for CSE 327 on May 19 2026 at 4:00 PM in Room 301. Attendance mandatory. Will cover topics for final exam.,academic,students,CSE,31A,high,FALSE,2026-05-20T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,0
69e2fde48a75c10c62fe8159,Course Withdrawal Deadline Spring 2026,Last date to withdraw from a course for Spring 2026 semester is May 31 2026. Withdrawal forms must be signed by course instructor and department head. W grade appears on transcript after this date.,academic,students,,,high,FALSE,2026-06-01T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8160,LMF Free Legal Aid Camp May 27,Department of Law and Media Foundation organizes free legal aid camp on May 27 2026 from 10 AM to 4 PM at university premises. External legal experts and advocates present. Open to university community and nearby residents.,event,all,LMF,,medium,FALSE,2026-05-28T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,0
69e2fde48a75c10c62fe8161,IQAC Annual Quality Assurance Survey,Institutional Quality Assurance Cell requests all students and faculty to complete annual quality assurance survey by May 30 2026. Link available at portcity.edu.bd/iqac-survey. Your feedback shapes university improvements.,general,all,,,medium,FALSE,2026-05-31T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8162,CSE Building Scheduled Power Outage May 16,Scheduled electrical maintenance at CSE Building on May 16 2026 from 12:00 PM to 2:00 PM. Plan lab work accordingly. Save all work before 12 PM. Generators will power emergency lights only.,general,all,CSE,,high,FALSE,2026-05-17T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-05-13T00:00:00.000Z,0
69e2fde48a75c10c62fe8163,Teacher Evaluation by Students Spring 2026,Spring 2026 teacher evaluation forms available on student portal. Students must submit evaluations for all enrolled courses by June 5 2026. Anonymous feedback ensures quality teaching.,academic,students,,,medium,FALSE,2026-06-06T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-25T00:00:00.000Z,0
69e2fde48a75c10c62fe8164,CSE 327 Regression Testing Group Presentations,Student groups present on Regression Testing strategies and tools on May 27 2026 during class. Upload presentation slides to LMS by May 26 midnight. 15 minutes per group including Q and A.,academic,students,CSE,31A,high,FALSE,2026-05-28T00:00:00.000Z,2026-05-17T00:00:00.000Z,2026-05-17T00:00:00.000Z,0
69e2fde48a75c10c62fe8165,Merit-Based and Need-Based Scholarship Applications Open,Applications open for Merit-Based and Need-Based Scholarships for 2026-2027 academic year until June 30 2026. Apply through financial aid portal with required documents. Results announced July 15.,academic,students,,,high,TRUE,2026-07-01T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,0
69e2fde48a75c10c62fe8166,PCIU IEEE Student Branch Annual General Meeting,Annual General Meeting of PCIU IEEE Student Branch on May 28 2026 at 3 PM in EEE Seminar Room. New committee election and project planning session. All members must attend.,event,students,IEEE,,medium,FALSE,2026-05-29T00:00:00.000Z,2026-05-18T00:00:00.000Z,2026-05-18T00:00:00.000Z,0
69e2fde48a75c10c62fe8167,University Clubs Recruitment Drive May 2026,University clubs including Debate Photography Drama and IT Club hold recruitment drive on May 22-23 2026 at Student Center from 10 AM to 3 PM. New members welcome. Join and explore your talents.,event,students,,,low,FALSE,2026-05-24T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-05-12T00:00:00.000Z,0
69e2fde48a75c10c62fe8168,MCSE Spring 2026 New Student Orientation,Orientation program for newly admitted Master of CSE students on May 20 2026 at 3:00 PM in MCSE Seminar Room. Introduction to program structure faculty and facilities. Attendance mandatory.,event,students,MCSE,,high,FALSE,2026-05-21T00:00:00.000Z,2026-05-10T00:00:00.000Z,2026-05-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8169,BBA Industrial Tour 2026 Registration Open,Registration for BBA Industrial Tour 2026 open until May 25. Destinations: EPZ and major factories in Chittagong. Tour date: May 30. Fee: BDT 1500 per student. Register at BBA department office.,event,students,BBA,,medium,FALSE,2026-05-26T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,0
69e2fde48a75c10c62fe8170,Spring 2026 Semester Break Announcement,Spring 2026 semester classes end on July 5 2026. Semester break: July 6 to August 1 2026. Summer 2026 classes start August 2. Administrative offices remain open during break Sunday to Thursday.,academic,all,,,medium,FALSE,2026-08-02T00:00:00.000Z,2026-06-15T00:00:00.000Z,2026-06-15T00:00:00.000Z,0
69e2fde48a75c10c62fe8171,PCIU CSE Hackathon 2026 Smart Bangladesh,PCIU CSE Hackathon 2026 from May 31 to June 1 2026 (36 hours). Theme: Smart Bangladesh. Registration: 3-member teams by May 25 at CSE department. Exciting prizes and industry mentorship.,event,students,CSE,,high,TRUE,2026-05-26T00:00:00.000Z,2026-05-10T00:00:00.000Z,2026-05-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8172,CSE Capstone Project Supervisor Allocation Published,Final allocation of supervisors for CSE capstone projects and theses published on CSE department board. Check your assigned supervisor and schedule first meeting before May 25 2026.,academic,students,CSE,,urgent,TRUE,2026-05-25T00:00:00.000Z,2026-05-16T00:00:00.000Z,2026-05-16T00:00:00.000Z,0
69e2fde48a75c10c62fe8173,BTE Remedial Mathematics Classes,Special remedial classes on Applied Mathematics for BTE students start from May 22 2026. Schedule: Every Saturday and Monday at 5:00 PM in Room 101. Attendance recommended for struggling students.,academic,students,BTE,,medium,FALSE,2026-06-22T00:00:00.000Z,2026-05-18T00:00:00.000Z,2026-05-18T00:00:00.000Z,0
69e2fde48a75c10c62fe8174,Academic Probation Student Advisory Meetings,Students on academic probation must meet with academic advisors by May 30 2026 to discuss improvement plan and sign probation contract. Failure to comply may result in enrollment cancellation next semester.,academic,students,,,urgent,TRUE,2026-05-31T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,0
69e2fde48a75c10c62fe8175,Campus Emergency Evacuation Drill May 25,Mandatory emergency evacuation drill on May 25 2026 at 11:00 AM. All persons on campus must participate. Treat alarms as real emergency. Follow evacuation routes posted in each building.,general,all,,,high,TRUE,2026-05-25T00:00:00.000Z,2026-05-18T00:00:00.000Z,2026-05-18T00:00:00.000Z,0
69e2fde48a75c10c62fe8176,Post-Eid Reunion and Cultural Night,Post-Eid-ul-Fitr reunion and cultural night organized by Student Welfare Office on April 5 2026 at 6:30 PM at university playground. Cultural performances games and dinner. All students welcome.,event,all,,,low,FALSE,2026-04-06T00:00:00.000Z,2026-03-29T00:00:00.000Z,2026-03-29T00:00:00.000Z,0
69e2fde48a75c10c62fe8177,CSE 327 Assignment Black Box Testing Techniques,Assignment on Boundary Value Analysis and Equivalence Partitioning techniques posted on LMS. Due May 20 2026. Include proper diagrams and test case tables. Individual submission required.,academic,students,CSE,31A,high,FALSE,2026-05-21T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-05-12T00:00:00.000Z,0
69e2fde48a75c10c62fe8178,CSE 327 Assignment White Box Testing Techniques,Assignment on Statement Coverage Branch Coverage and Path Coverage with examples due May 22 2026 via LMS. Draw control flow graphs and calculate coverage metrics.,academic,students,CSE,31A,high,FALSE,2026-05-23T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-05-13T00:00:00.000Z,0
69e2fde48a75c10c62fe8179,Research Methodology Workshop for Faculty and Graduate Students,Research Cell conducts 2-day workshop on Research Methodology on May 24-25 2026 from 10 AM to 4 PM. Topics: literature review data analysis and academic writing. Registration required by May 20.,event,faculty,,,medium,FALSE,2026-05-26T00:00:00.000Z,2026-05-10T00:00:00.000Z,2026-05-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8180,Course Add-Drop Period Extended Spring 2026,Add-drop period for Spring 2026 extended until February 20 2026. Changes via student portal. No add-drop permitted after this date without special approval from Academic Council.,academic,students,,,high,FALSE,2026-02-21T00:00:00.000Z,2026-02-10T00:00:00.000Z,2026-02-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8181,Payment Receipt Verification Required,All students must verify payment receipts against online accounts by May 30 2026. Discrepancies must be reported to accounts department immediately. Clearance holds placed on unverified accounts.,general,students,,,medium,FALSE,2026-05-31T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8182,Student Grievance Redressal Cell Active,Confidential Grievance Redressal Cell available for students to report academic or administrative issues. Contact: grievances@portcity.edu.bd or walk-in Tuesday and Thursday 2-4 PM at Proctors Office.,general,students,,,low,FALSE,2026-12-31T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8183,5th Convocation Date Announcement,The 5th Convocation of Port City International University scheduled for September 25 2026. Eligible graduates will receive email notification with registration details. Rehearsal on September 24.,event,all,,,high,TRUE,2026-09-26T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8184,EEE 3210 VLSI Design Practical Lab Test,Practical lab test for VLSI Design scheduled May 29 2026 during regular lab hours. Bring lab notebooks and completed circuit designs. Viva voce component included.,exam,students,EEE,,high,FALSE,2026-05-30T00:00:00.000Z,2026-05-19T00:00:00.000Z,2026-05-19T00:00:00.000Z,0
69e2fde48a75c10c62fe8185,Freelancing and Outsourcing Career Seminar,Career Development Center presents seminar on Freelancing and Outsourcing for students on May 30 2026 at 3 PM. Learn to earn while studying. Successful freelancers share experiences.,event,students,,,medium,FALSE,2026-05-31T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8186,Cyber Security Awareness Month May 2026 Activities,May is Cyber Security Awareness Month at PCIU. Quizzes poster competitions and expert workshops planned throughout the month. Grand prize for Cyber Security Champion. Check IT department notice board for schedule.,event,all,,,medium,FALSE,2026-05-31T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8187,BFT Annual Fashion Show Auditions,Auditions for BFT Annual Fashion Show 2026 on May 26 2026 at BFT Design Studio from 2 PM. Open to all BFT students. Bring portfolio and one finished garment.,event,students,BFT,,medium,FALSE,2026-05-27T00:00:00.000Z,2026-05-16T00:00:00.000Z,2026-05-16T00:00:00.000Z,0
69e2fde48a75c10c62fe8188,Student Feedback on Cafeteria Services Requested,Students requested to provide feedback on cafeteria services through online survey form available on university portal. Survey closes May 28. Your input helps improve food quality and service.,general,students,,,low,FALSE,2026-05-29T00:00:00.000Z,2026-05-18T00:00:00.000Z,2026-05-18T00:00:00.000Z,0
69e2fde48a75c10c62fe8189,International Conference on Computing and Informatics 2026 Call for Papers,PCIU hosts ICCI 2026 from December 10-12 2026. Call for papers now open. Submission deadline July 30 2026. Accepted papers published in Scopus-indexed proceedings. Visit conference website for topics.,event,faculty,,,high,TRUE,2026-07-31T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8190,CSE Lab Access During Eid-ul-Adha Holidays,CSE labs accessible for project and thesis students during Eid-ul-Adha holidays (June 25-July 5) from 9 AM to 5 PM. Valid ID and written supervisor approval required for access.,general,students,CSE,,medium,FALSE,2026-07-06T00:00:00.000Z,2026-06-20T00:00:00.000Z,2026-06-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8191,SE Project Team Formation Deadline,Last date to form groups for Software Engineering project is May 15 2026. Group leader must submit member list with names and IDs to course teacher by email. No changes after deadline.,academic,students,CSE,31A,urgent,TRUE,2026-05-16T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-05-08T00:00:00.000Z,0
69e2fde48a75c10c62fe8192,ENF E-Waste Collection Drive June 2026,ENF department organizes e-waste collection drive from June 1-5 2026. Drop old electronics phones chargers cables at designated bins near main gate. Certified e-waste recycling ensured.,event,all,ENF,,low,FALSE,2026-06-06T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-25T00:00:00.000Z,0
69e2fde48a75c10c62fe8193,CSE 327 Group Study Session STLC and V-Model,Peer-led group study session on Software Testing Life Cycle and V-Model on May 17 2026 from 4-6 PM at Library Study Room 3. Peer tutors available. Bring textbook and notes.,academic,students,CSE,31A,low,FALSE,2026-05-18T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-05-13T00:00:00.000Z,0
69e2fde48a75c10c62fe8194,National Mourning Day Special Assembly August 15,Special prayer and discussion meeting on August 15 2026 at 10 AM in University Auditorium to observe National Mourning Day. Attendance mandatory for all students and staff.,event,all,,,high,TRUE,2026-08-16T00:00:00.000Z,2026-08-10T00:00:00.000Z,2026-08-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8195,CEN 4100 Structural Analysis Viva Voce Schedule,Viva voce examination for Structural Analysis course commences from May 23 2026. Individual time slots posted on CEN department board. Report 30 minutes before your scheduled time.,exam,students,CEN,,high,FALSE,2026-05-30T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-05-14T00:00:00.000Z,0
69e2fde48a75c10c62fe8196,Visitor Policy and Campus Security Reminder,Visitors not allowed in classrooms and labs without prior permission from department head. All guests must sign in at security desk and wear visitor badge. Violations subject to disciplinary action.,general,all,,,low,FALSE,2026-12-31T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8197,Inter-University English Debate Championship Finals,English Department Debating Club hosts inter-university debate championship finals on May 31 2026 at 10 AM in Auditorium. Come support PCIU team. Admission free.,event,all,ENG,,medium,FALSE,2026-06-01T00:00:00.000Z,2026-05-21T00:00:00.000Z,2026-05-21T00:00:00.000Z,0
69e2fde48a75c10c62fe8198,ENG 101 Permanent Classroom Change to Language Lab,Venue for ENG 101 lectures permanently shifted from Room 201 to Language Lab (Admin Building 2nd Floor) effective May 13 2026. Check updated routine on portal.,general,students,ENG,,medium,FALSE,2026-06-13T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-05-12T00:00:00.000Z,0
69e2fde48a75c10c62fe8199,Student Startup Idea Pitch Competition 2026,Innovation and Entrepreneurship Club presents Startup Idea Pitch Competition on June 2 2026 at 2 PM. Winner receives seed funding of BDT 50000. Register by May 28 with one-page idea summary.,event,students,,,high,TRUE,2026-05-29T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,0
69e2fde48a75c10c62fe8200,Final Clearance for Graduating Students June Deadline,Graduating students must obtain clearance from Library Accounts and Proctors Office by June 30 2026 to receive provisional certificates. Clearance form available at Registrar Office. No clearance no certificate.,general,students,,,urgent,TRUE,2026-07-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8201,CSE 327 Software Testing Final Project,Final project: Build a complete test suite for a given application. Submit test plan test cases bug reports and automation scripts. Due June 15 2026. Group of 3-4 students.,academic,students,CSE,31A,urgent,TRUE,2026-06-16T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-25T00:00:00.000Z,0
69e2fde48a75c10c62fe8202,Summer 2026 Advance Registration Opens,Advance registration for Summer 2026 semester opens June 1 2026 for continuing students. Priority given to students with cleared dues. Register early to secure preferred sections.,academic,students,,,high,TRUE,2026-06-15T00:00:00.000Z,2026-05-28T00:00:00.000Z,2026-05-28T00:00:00.000Z,0
69e2fde48a75c10c62fe8203,CSE Alumni Virtual Meetup 2026,Virtual meetup for CSE alumni on June 10 2026 at 8 PM via Zoom. Share experiences network and mentor current students. Registration link on alumni portal.,event,alumni,CSE,,medium,FALSE,2026-06-11T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8204,Library Book Exhibition on Software Engineering,Library organizes book exhibition on Software Engineering Testing and QA from May 25-28 2026. New arrivals and reference books displayed. Special discount for students through publisher partner.,event,all,,,low,FALSE,2026-05-29T00:00:00.000Z,2026-05-22T00:00:00.000Z,2026-05-22T00:00:00.000Z,0
69e2fde48a75c10c62fe8205,BBA Strategic Management Case Study Competition,Case study competition for BBA students on June 3 2026. Teams of 4. Real business cases from Bangladeshi companies. Prize BDT 25000. Register by May 28.,event,students,BBA,,high,FALSE,2026-06-04T00:00:00.000Z,2026-05-18T00:00:00.000Z,2026-05-18T00:00:00.000Z,0
69e2fde48a75c10c62fe8206,Supervisor-Student Meeting for Thesis Students,Mandatory monthly meeting for all thesis students with supervisors on May 29 2026. Progress reports must be submitted before meeting. Attendance recorded.,academic,students,MCSE,,high,TRUE,2026-05-30T00:00:00.000Z,2026-05-22T00:00:00.000Z,2026-05-22T00:00:00.000Z,0
69e2fde48a75c10c62fe8207,EEE Robotics Workshop Using Arduino,Hands-on robotics workshop using Arduino on June 1 2026 at EEE Lab. Components provided. Basic programming knowledge required. Registration fee BDT 300. Limited 40 seats.,event,students,EEE,,medium,FALSE,2026-06-02T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8208,CSE 327 Quiz 2 on Integration and System Testing,Quiz 2 covering Integration Testing (all types) and System Testing. Date: June 2 2026. Weightage 15%. Study chapters 7-9 of textbook.,exam,students,CSE,31A,high,FALSE,2026-06-03T00:00:00.000Z,2026-05-26T00:00:00.000Z,2026-05-26T00:00:00.000Z,0
69e2fde48a75c10c62fe8209,Internship Opportunity at Tech Mahindra,Tech Mahindra hiring interns from CSE EEE and BBA. Apply by June 5 2026. Interview on June 12. Stipend BDT 15000/month. Eligibility: CGPA 3.00+ and no active backlogs.,event,students,,,urgent,TRUE,2026-06-06T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-25T00:00:00.000Z,0
69e2fde48a75c10c62fe8210,CEN Survey Camp Registration 2026,Registration for Civil Engineering Survey Camp (June 15-25 2026) open until June 5. Camp location: Bandarban. Fee BDT 5500 includes accommodation food and transport.,academic,students,CEN,,high,TRUE,2026-06-06T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8211,BTE Biotechnology Seminar on Genetic Engineering,Seminar on Advances in Genetic Engineering on June 4 2026 at 11 AM. Speaker: Prof. Dr. Selina Akhter (DU). Open to all BTE and CSE students interested in bioinformatics.,event,students,BTE,,medium,FALSE,2026-06-05T00:00:00.000Z,2026-05-26T00:00:00.000Z,2026-05-26T00:00:00.000Z,0
69e2fde48a75c10c62fe8212,LLB Internship Placement Drive,Law firms and corporate legal departments recruiting LLB interns. Interview on June 8 2026. Bring CV and cover letter. Registration at Law department by June 3.,event,students,LLB,,high,FALSE,2026-06-09T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-25T00:00:00.000Z,0
69e2fde48a75c10c62fe8213,MJR Photography Exhibition Faces of Port City,Photography exhibition by MJR students on June 7-8 2026 at Student Center. Theme: Faces of Port City. Open for all. Vote for your favorite photo.,event,all,MJR,,low,FALSE,2026-06-09T00:00:00.000Z,2026-05-30T00:00:00.000Z,2026-05-30T00:00:00.000Z,0
69e2fde48a75c10c62fe8214,Financial Aid Deadline for Summer 2026,Need-based financial aid application deadline for Summer 2026 is June 15 2026. Apply via financial aid portal with income certificates and academic records.,academic,students,,,urgent,TRUE,2026-06-16T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8215,CSE 327 Make-up Class on Acceptance Testing,Make-up class on Acceptance Testing and User Acceptance Testing (UAT) on June 6 2026 at 9:00 AM in Room 301. Attendance mandatory. Material will be in final exam.,academic,students,CSE,31A,high,FALSE,2026-06-07T00:00:00.000Z,2026-05-29T00:00:00.000Z,2026-05-29T00:00:00.000Z,0
69e2fde48a75c10c62fe8216,PCIU Blood Donation Club Formation Meeting,First meeting to form PCIU Blood Donation Club on June 1 2026 at 2 PM at Student Welfare Office. Volunteers needed for emergency blood donation network.,event,all,,,medium,FALSE,2026-06-02T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-25T00:00:00.000Z,0
69e2fde48a75c10c62fe8217,Semester Fees Structure for Summer 2026 Published,Summer 2026 semester fee structure published on accounts portal. Last date for fee payment without late fine: July 25 2026. Installment options available for meritorious students.,general,students,,,high,TRUE,2026-07-26T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8218,Psychology and Wellbeing Workshop for Students,One-day workshop on Stress Management and Mental Wellbeing on June 5 2026 at 10 AM. Free for all students. Certificate provided. Register at Student Welfare Office.,event,students,,,medium,FALSE,2026-06-06T00:00:00.000Z,2026-05-28T00:00:00.000Z,2026-05-28T00:00:00.000Z,0
69e2fde48a75c10c62fe8219,CSE Project Showcase Spring 2026,CSE students showcase their semester projects (Web Dev AI IoT and Software Testing) on June 12 2026 from 9 AM to 4 PM at CSE Building. Industry judges present.,event,all,CSE,,high,TRUE,2026-06-13T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8220,Scholarship Test for Meritorious Students,Scholarship entrance test for incoming freshmen on June 10 2026 at 10 AM. Subjects: Math English and Analytical Skills. Register at admission office by June 5.,exam,prospective,,,high,TRUE,2026-06-11T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,0
69e2fde48a75c10c62fe8221,National Anthem Recording Session,All students invited for university's new national anthem video recording on May 30 2026 at 8 AM at central field. Wear green and white. Be part of university history.,event,all,,,low,FALSE,2026-05-31T00:00:00.000Z,2026-05-24T00:00:00.000Z,2026-05-24T00:00:00.000Z,0
69e2fde48a75c10c62fe8222,LMF Legal Awareness Camp on Cyber Crimes,Legal awareness camp on Cyber Crimes and Digital Security Act on June 3 2026 at 11 AM. Free legal consultation available. Open to students faculty and local community.,event,all,LMF,,medium,FALSE,2026-06-04T00:00:00.000Z,2026-05-26T00:00:00.000Z,2026-05-26T00:00:00.000Z,0
69e2fde48a75c10c62fe8223,Teacher's Day Celebration and Appreciation Ceremony,Celebration of Teacher's Day on June 7 2026 at 3 PM. Students can submit appreciation letters for their favorite teachers. Cultural performances by students.,event,all,,,medium,FALSE,2026-06-08T00:00:00.000Z,2026-05-28T00:00:00.000Z,2026-05-28T00:00:00.000Z,0
69e2fde48a75c10c62fe8224,CSE 327 Viva Voce on Testing Tools,Individual viva voce on Selenium JIRA and Postman tools on June 8-9 2026 during lab hours. Bring practical demonstration. Each student 10 minutes.,exam,students,CSE,31A,high,TRUE,2026-06-10T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8225,BBA Summer Internship Report Guidelines,Revised guidelines for BBA Summer 2026 internship report published. New format includes LinkedIn learning verification and industry supervisor feedback. Download from LMS.,academic,students,BBA,,high,FALSE,2026-07-15T00:00:00.000Z,2026-06-05T00:00:00.000Z,2026-06-05T00:00:00.000Z,0
69e2fde48a75c10c62fe8226,Bangladesh Independence Day Debate Competition,Inter-department debate competition on Contribution of Youth in Nation Building on March 26 2026 at 10 AM. Teams of 2. Register by March 20. Prizes for winners.,event,students,,,medium,FALSE,2026-03-27T00:00:00.000Z,2026-03-10T00:00:00.000Z,2026-03-10T00:00:00.000Z,0
69e2fde48a75c10c62fe8227,CSE 327 Test Automation Framework Assignment,Build a test automation framework using Selenium WebDriver for a demo e-commerce site. Due June 12 2026. Submit GitHub link and documentation.,academic,students,CSE,31A,urgent,TRUE,2026-06-13T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8228,Career Fair 2026 Employer Registration Open,Employers can register for PCIU Career Fair 2026 (July 5-6) until June 15. Contact career@portcity.edu.bd for booth booking. Over 2000 students expected.,event,faculty,,,high,TRUE,2026-06-16T00:00:00.000Z,2026-05-25T00:00:00.000Z,2026-05-25T00:00:00.000Z,0
69e2fde48a75c10c62fe8229,ENF Climate Change Awareness Campaign,Climate change awareness campaign by ENF department from June 7-9 2026. Poster competition tree plantation and documentary screening. Participation certificates for volunteers.,event,all,ENF,,medium,FALSE,2026-06-10T00:00:00.000Z,2026-05-30T00:00:00.000Z,2026-05-30T00:00:00.000Z,0
69e2fde48a75c10c62fe8230,Scholarship Disbursement for Spring 2026,Scholarship amounts for Spring 2026 will be credited to student accounts by June 10 2026. Check accounts portal. Discrepancies reported by June 15.,academic,students,,,high,TRUE,2026-06-11T00:00:00.000Z,2026-05-28T00:00:00.000Z,2026-05-28T00:00:00.000Z,0
69e2fde48a75c10c62fe8231,CEN Construction Materials Lab Test,Lab test on Construction Materials (concrete mix design and aggregate testing) on June 9 2026. Bring lab coat and calculator. Practical exam from 9 AM to 1 PM.,exam,students,CEN,,high,FALSE,2026-06-10T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8232,Guest Lecture on AI in Software Testing,Dr. Sarah Khan from Google speaks on AI-Powered Test Automation on June 14 2026 at 2 PM. Venue: Virtual. Link sent to registered emails. All CSE students encouraged.,event,students,CSE,,high,FALSE,2026-06-15T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8233,EEE Power System Analysis Rescheduled Exam,Rescheduled exam for EEE 4302 (Power System Analysis) due to holiday on June 13 2026 at 9 AM. Check e-notice board for room allocation.,exam,students,EEE,,urgent,TRUE,2026-06-14T00:00:00.000Z,2026-06-05T00:00:00.000Z,2026-06-05T00:00:00.000Z,0
69e2fde48a75c10c62fe8234,Undergraduate Research Conference 2026 Abstracts Call,Call for abstracts for Undergraduate Research Conference on August 20 2026. Submission deadline July 10. All disciplines eligible. Best paper award BDT 20000.,event,students,,,medium,TRUE,2026-07-11T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8235,BFT Textile Quality Control Workshop,2-day workshop on Textile Quality Control and Assurance on June 13-14 2026. Industry experts from Epyllion Group. Registration fee BDT 800. Limited seats.,event,students,BFT,,medium,FALSE,2026-06-15T00:00:00.000Z,2026-06-02T00:00:00.000Z,2026-06-02T00:00:00.000Z,0
69e2fde48a75c10c62fe8236,Library Fine Waiver Month June 2026,June is Library Fine Waiver Month. Return overdue books and pay only 25% of accumulated fines. Lost books can be replaced with new copies without fine.,general,all,,,low,FALSE,2026-06-30T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,0
69e2fde48a75c10c62fe8237,CSE 327 Performance Testing with JMeter Lab,Lab session on performance testing using Apache JMeter on June 10 2026 at Lab 203. Learn load testing stress testing and spike testing. Pre-install JMeter before class.,academic,students,CSE,31A,high,FALSE,2026-06-11T00:00:00.000Z,2026-06-03T00:00:00.000Z,2026-06-03T00:00:00.000Z,0
